transaction_id,user_id,timestamp,amount,merchant,merchant_category,location,latitude,longitude,device_type
TXN000159,U00054,2024-10-12T22:08:00,124.98,Grubhub,Food Delivery,Houston,29.6833,-95.4588,desktop_safari
TXN001400,U00034,2024-10-12T22:52:00,180.72,Shell,Gas Station,San Francisco,37.8318,-122.5273,mobile_android
TXN000746,U00017,2024-10-13T07:37:00,29.6,Walmart,Retail,Houston,29.6885,-95.3687,tablet_ios
TXN001055,U00024,2024-10-13T08:52:00,137.5,Spotify,Entertainment,Miami,25.7522,-80.2478,mobile_ios
TXN000187,U00011,2024-10-13T13:36:00,76.22,Amazon,E-commerce,Denver,39.6401,-105.0261,desktop_safari
TXN001896,U00050,2024-10-13T16:01:00,244.31,Marriott Hotels,Travel,Denver,39.816,-104.9084,mobile_android
TXN000204,U00043,2024-10-13T19:29:00,267.25,Target,Retail,Houston,29.8497,-95.3309,mobile_android
TXN000095,U00050,2024-10-14T09:16:00,242.8,Marriott Hotels,Travel,Denver,39.8004,-105.0759,desktop_safari
TXN000644,U00009,2024-10-14T12:08:00,19.52,Grubhub,Food Delivery,San Diego,32.6373,-117.277,desktop_chrome
TXN001268,U00053,2024-10-14T14:30:00,116.92,Amazon,E-commerce,Houston,29.8827,-95.3598,desktop_chrome
TXN001920,U00047,2024-10-14T14:30:00,168.52,Apple Store,Electronics,Denver,39.7029,-104.8815,desktop_safari
TXN000970,U00012,2024-10-14T14:54:00,1.0,Delta Airlines,Travel,Miami,25.6371,-80.3044,mobile_ios
TXN001594,U00062,2024-10-14T15:50:00,151.58,McDonald's,Food & Beverage,Houston,29.8676,-95.4452,tablet_ios
TXN001454,U00063,2024-10-14T18:38:00,241.93,Steam Games,Entertainment,Phoenix,33.311,-112.1917,mobile_ios
TXN001274,U00027,2024-10-14T21:34:00,88.71,Target,Retail,San Diego,32.6596,-117.1155,mobile_ios
TXN000295,U00035,2024-10-15T07:09:00,304.25,Planet Fitness,Health & Fitness,Boston,42.2358,-71.1058,mobile_ios
TXN001192,U00010,2024-10-15T07:22:00,86.5,Steam Games,Entertainment,Miami,25.8967,-80.1624,desktop_chrome
TXN000146,U00059,2024-10-15T07:35:00,247.19,Planet Fitness,Health & Fitness,Denver,39.791,-105.0478,mobile_ios
TXN001392,U00055,2024-10-15T18:48:00,173.92,Walmart,Retail,San Diego,32.5674,-117.0291,desktop_safari
TXN000432,U00049,2024-10-15T21:49:00,1.0,Marriott Hotels,Travel,San Antonio,29.5013,-98.3552,mobile_ios
TXN001516,U00005,2024-10-15T23:04:00,120.07,Target,Retail,Austin,30.3119,-97.6199,desktop_safari
TXN001224,U00029,2024-10-16T22:36:00,261.6,McDonald's,Food & Beverage,Seattle,47.6207,-122.3567,desktop_safari
TXN001075,U00041,2024-10-17T07:38:00,325.67,Best Buy,Electronics,Miami,25.6304,-80.0992,mobile_ios
TXN001198,U00069,2024-10-17T07:51:00,216.52,Shell,Gas Station,Phoenix,33.5604,-112.149,tablet_ios
TXN000880,U00003,2024-10-17T07:59:00,182.09,McDonald's,Food & Beverage,San Francisco,37.671,-122.2836,desktop_safari
TXN000565,U00060,2024-10-17T10:05:00,197.75,Amazon,E-commerce,New York,40.592,-74.0629,desktop_chrome
TXN001526,U00050,2024-10-17T11:17:00,344.24,Delta Airlines,Travel,Denver,39.7816,-104.9678,tablet_ios
TXN001592,U00030,2024-10-17T14:13:00,26.61,Delta Airlines,Travel,Phoenix,33.3055,-112.2203,mobile_android
TXN001700,U00054,2024-10-17T16:19:00,213.66,Offshore Trading Ltd,Finance,Houston,29.6831,-95.3329,desktop_safari
TXN001486,U00004,2024-10-17T17:54:00,159.14,Airbnb,Travel,Los Angeles,34.1889,-118.3372,desktop_chrome
TXN002046,U00080,2024-10-17T18:00:00,4124.38,FastTransfer Wire,Transfer,Moscow,55.7119,37.6666,emulator_android
TXN001375,U00059,2024-10-18T06:53:00,267.04,Best Buy,Electronics,Denver,39.8586,-104.9179,mobile_ios
TXN001050,U00002,2024-10-18T19:09:00,63.27,Delta Airlines,Travel,New York,40.7037,-74.114,desktop_chrome
TXN001934,U00065,2024-10-18T20:22:00,166.46,Marriott Hotels,Travel,Miami,25.8197,-80.1252,tablet_ios
TXN001357,U00022,2024-10-18T21:43:00,65.18,Shell,Gas Station,Denver,39.8748,-105.1335,desktop_safari
TXN001296,U00008,2024-10-19T06:55:00,234.71,Steam Games,Entertainment,Boston,42.4884,-70.9097,desktop_chrome
TXN000298,U00067,2024-10-19T10:07:00,218.54,Delta Airlines,Travel,Seattle,47.5081,-122.1868,desktop_chrome
TXN002062,U00001,2024-10-19T11:00:00,427.61,FastTransfer Wire,Transfer,Tokyo,35.7234,139.6121,emulator_android
TXN000015,U00049,2024-10-19T17:36:00,1.0,Amazon,E-commerce,San Antonio,29.5719,-98.555,mobile_ios
TXN001099,U00011,2024-10-19T18:01:00,100.11,Best Buy,Electronics,Denver,39.8095,-104.8453,mobile_android
TXN000552,U00022,2024-10-19T18:11:00,80.2,Amazon,E-commerce,Denver,39.6243,-104.9056,desktop_safari
TXN000452,U00079,2024-10-19T18:54:00,79.76,DoorDash,Food Delivery,Los Angeles,33.9259,-118.2906,mobile_android
TXN000542,U00014,2024-10-19T22:05:00,1.0,Grubhub,Food Delivery,Austin,30.3344,-97.7117,mobile_ios
TXN000291,U00051,2024-10-19T23:53:00,102.14,Planet Fitness,Health & Fitness,San Antonio,29.3202,-98.5354,desktop_safari
TXN002074,U00072,2024-10-20T06:00:00,1374.65,Anonymous Market,Unknown,London,51.4987,-0.1045,pos_skimmer
TXN002073,U00065,2024-10-20T09:00:00,2222.44,Anonymous Market,Unknown,Paris,48.8863,2.3544,emulator_android
TXN000215,U00015,2024-10-20T09:17:00,203.77,Delta Airlines,Travel,Los Angeles,34.1492,-118.2836,mobile_android
TXN001117,U00010,2024-10-20T19:43:00,358.77,Walmart,Retail,Lagos,6.5243,3.4282,desktop_chrome
TXN000352,U00057,2024-10-20T20:05:00,338.86,Venmo,Transfer,Miami,25.7612,-80.247,tablet_ios
TXN001341,U00048,2024-10-20T21:13:00,174.4,Spotify,Entertainment,Austin,30.1996,-97.6864,desktop_safari
TXN000794,U00020,2024-10-21T07:40:00,89.64,Airbnb,Travel,New York,40.6886,-73.8903,mobile_android
TXN001408,U00052,2024-10-21T15:00:00,195.89,Best Buy,Electronics,San Francisco,37.6306,-122.5018,mobile_android
TXN000501,U00077,2024-10-21T22:05:00,324.92,Walmart,Retail,San Antonio,29.4037,-98.4077,tablet_ios
TXN001601,U00002,2024-10-22T07:42:00,23.72,DoorDash,Food Delivery,New York,40.8506,-73.8931,desktop_chrome
TXN000327,U00022,2024-10-22T11:31:00,130.71,Shell,Gas Station,Denver,39.628,-105.0102,desktop_safari
TXN000348,U00068,2024-10-22T13:42:00,107.86,Starbucks,Food & Beverage,Boston,42.3658,-71.0024,desktop_chrome
TXN000222,U00019,2024-10-22T14:40:00,202.54,Walmart,Retail,San Diego,32.6783,-117.2884,desktop_safari
TXN000583,U00070,2024-10-22T17:02:00,240.17,Apple Store,Electronics,San Diego,32.7361,-117.0996,mobile_android
TXN000422,U00040,2024-10-22T17:49:00,351.88,Steam Games,Entertainment,Miami,25.8324,-80.0853,mobile_android
TXN001939,U00001,2024-10-22T19:30:00,118.39,Starbucks,Food & Beverage,Seattle,47.5193,-122.3041,mobile_android
TXN001042,U00015,2024-10-22T19:46:00,194.13,Spotify,Entertainment,Los Angeles,33.9456,-118.2968,mobile_android
TXN001929,U00033,2024-10-22T21:39:00,3012.47,Netflix,Entertainment,Austin,30.1713,-97.7591,desktop_chrome
TXN001695,U00034,2024-10-22T23:35:00,239.31,Shell,Gas Station,San Francisco,37.8144,-122.4714,mobile_android
TXN000712,U00012,2024-10-23T09:37:00,45.12,Airbnb,Travel,Miami,25.6937,-80.1719,mobile_ios
TXN001158,U00042,2024-10-23T10:43:00,200.02,Best Buy,Electronics,San Diego,32.6407,-117.1862,mobile_android
TXN001713,U00041,2024-10-23T13:45:00,157.45,Best Buy,Electronics,Miami,25.7423,-80.305,mobile_ios
TXN001994,U00046,2024-10-23T13:52:00,2476.19,Planet Fitness,Health & Fitness,Seattle,47.5782,-122.3193,desktop_safari
TXN000166,U00075,2024-10-23T19:18:00,130.82,Delta Airlines,Travel,Austin,30.1761,-97.8241,desktop_safari
TXN001090,U00065,2024-10-24T07:42:00,163.82,Starbucks,Food & Beverage,Miami,25.8672,-80.2782,tablet_ios
TXN000958,U00042,2024-10-24T07:54:00,155.2,Target,Retail,San Diego,32.703,-117.262,mobile_android
TXN000324,U00075,2024-10-24T08:30:00,264.83,Delta Airlines,Travel,Austin,30.2673,-97.6329,mobile_ios
TXN001837,U00073,2024-10-24T08:51:00,145.37,Delta Airlines,Travel,San Diego,32.6514,-117.2566,tablet_ios
TXN001991,U00059,2024-10-24T18:11:00,247.73,Venmo,Transfer,Denver,39.7812,-104.8749,mobile_ios
TXN001470,U00067,2024-10-24T18:40:00,221.37,Netflix,Entertainment,Seattle,47.7228,-122.1884,desktop_safari
TXN001989,U00012,2024-10-24T19:07:00,5.93,Airbnb,Travel,Miami,25.7398,-80.1935,desktop_chrome
TXN001382,U00002,2024-10-24T19:55:00,16.0,DoorDash,Food Delivery,New York,40.7788,-74.0232,desktop_chrome
TXN000392,U00026,2024-10-24T21:21:00,203.48,McDonald's,Food & Beverage,San Francisco,37.6634,-122.3728,desktop_chrome
TXN001648,U00060,2024-10-24T22:11:00,190.69,Best Buy,Electronics,New York,40.7802,-73.8932,mobile_android
TXN001143,U00061,2024-10-25T06:31:00,81.81,Target,Retail,Los Angeles,34.044,-118.3801,mobile_android
TXN001223,U00049,2024-10-25T07:42:00,80.72,Venmo,Transfer,San Antonio,29.3191,-98.4148,tablet_ios
TXN001707,U00005,2024-10-25T08:02:00,158.71,Target,Retail,Austin,30.3636,-97.8354,tablet_ios
TXN001190,U00015,2024-10-25T21:59:00,159.94,Spotify,Entertainment,Los Angeles,34.0982,-118.384,tablet_ios
TXN001371,U00019,2024-10-26T06:16:00,242.06,Airbnb,Travel,San Diego,32.782,-117.0875,desktop_safari
TXN001284,U00055,2024-10-26T15:23:00,254.78,Walmart,Retail,San Diego,32.846,-117.1428,desktop_safari
TXN001409,U00029,2024-10-26T16:34:00,238.8,DoorDash,Food Delivery,Seattle,47.6523,-122.422,desktop_safari
TXN000022,U00034,2024-10-26T18:52:00,212.96,Shell,Gas Station,San Francisco,37.6574,-122.4993,mobile_android
TXN001634,U00035,2024-10-26T22:00:00,348.77,Netflix,Entertainment,Boston,42.4742,-71.1678,mobile_android
TXN002065,U00066,2024-10-27T02:00:00,1880.84,Offshore Trading Ltd,Finance,Tokyo,35.6528,139.6135,pos_skimmer
TXN000279,U00051,2024-10-27T09:21:00,118.13,Amazon,E-commerce,San Antonio,29.3709,-98.3508,desktop_safari
TXN001768,U00035,2024-10-27T12:40:00,268.99,Delta Airlines,Travel,Boston,42.4111,-70.9207,mobile_ios
TXN001910,U00030,2024-10-27T13:04:00,102.43,Spotify,Entertainment,Phoenix,33.3377,-111.9608,mobile_android
TXN001300,U00022,2024-10-27T17:33:00,98.56,Anonymous Market,Unknown,Denver,39.8714,-105.0193,mobile_android
TXN001397,U00078,2024-10-27T18:03:00,104.42,DoorDash,Food Delivery,Boston,42.2269,-71.1061,mobile_android
TXN000708,U00061,2024-10-28T06:20:00,155.05,Uber,Transportation,Los Angeles,34.0733,-118.297,mobile_android
TXN001399,U00020,2024-10-28T15:36:00,173.25,DoorDash,Food Delivery,New York,40.7314,-74.0245,mobile_android
TXN001345,U00059,2024-10-28T19:40:00,252.02,Best Buy,Electronics,Denver,39.6878,-105.0236,mobile_ios
TXN000333,U00003,2024-10-28T22:10:00,103.26,Spotify,Entertainment,San Francisco,37.7349,-122.3742,desktop_safari
TXN001012,U00047,2024-10-28T22:38:00,211.11,Netflix,Entertainment,Denver,39.6607,-105.0575,tablet_ios
TXN000372,U00048,2024-10-28T23:47:00,181.05,Delta Airlines,Travel,Austin,30.35,-97.6038,desktop_safari
TXN001222,U00020,2024-10-29T06:06:00,143.19,DoorDash,Food Delivery,New York,40.8052,-74.0028,mobile_android
TXN002057,U00079,2024-10-29T08:00:00,243.56,QuickCash ATM,ATM,Moscow,55.7818,37.6103,pos_skimmer
TXN000617,U00022,2024-10-29T08:52:00,90.39,QuickCash ATM,ATM,Denver,39.6235,-104.9618,mobile_android
TXN001234,U00044,2024-10-29T09:46:00,225.48,Delta Airlines,Travel,Miami,25.6338,-80.0656,mobile_ios
TXN001720,U00068,2024-10-29T12:27:00,148.23,Grubhub,Food Delivery,Boston,42.3466,-70.9932,desktop_safari
TXN000951,U00078,2024-10-29T13:06:00,149.7,Airbnb,Travel,Boston,42.2129,-70.9532,mobile_android
TXN001962,U00019,2024-10-30T06:55:00,252.76,Delta Airlines,Travel,San Diego,32.858,-117.0998,desktop_safari
TXN000844,U00004,2024-10-30T16:53:00,139.81,DoorDash,Food Delivery,Los Angeles,33.9763,-118.2516,desktop_chrome
TXN001236,U00001,2024-10-30T17:43:00,152.65,Delta Airlines,Travel,Seattle,47.57,-122.3505,mobile_android
TXN000915,U00023,2024-10-30T23:53:00,88.07,Uber,Transportation,San Antonio,29.345,-98.6202,desktop_safari
TXN001652,U00063,2024-10-31T09:30:00,104.26,Steam Games,Entertainment,Phoenix,33.4145,-112.1882,mobile_ios
TXN001739,U00013,2024-10-31T22:35:00,276.62,Uber,Transportation,Dallas,32.8046,-96.805,desktop_chrome
TXN001784,U00021,2024-10-31T23:42:00,103.59,Target,Retail,San Antonio,29.3388,-98.5089,desktop_safari
TXN000046,U00073,2024-11-01T08:56:00,170.37,Target,Retail,San Diego,32.6124,-117.0848,tablet_ios
TXN000463,U00038,2024-11-01T13:50:00,22.07,Starbucks,Food & Beverage,New York,40.7273,-74.0994,tablet_ios
TXN001966,U00055,2024-11-01T14:31:00,211.88,Spotify,Entertainment,San Diego,32.6271,-117.1427,desktop_safari
TXN001565,U00016,2024-11-02T10:33:00,216.02,Steam Games,Entertainment,Austin,30.2195,-97.7811,desktop_chrome
TXN000953,U00005,2024-11-02T16:19:00,65.11,Target,Retail,Austin,30.1992,-97.6388,desktop_safari
TXN000671,U00009,2024-11-02T17:37:00,223.01,Spotify,Entertainment,San Diego,32.7354,-117.0506,desktop_chrome
TXN002013,U00055,2024-11-02T18:01:00,169.39,QuickCash ATM,Finance,San Diego,32.7439,-117.1157,desktop_safari
TXN002010,U00055,2024-11-02T18:01:00,253.84,CryptoExchange Pro,ATM,San Diego,32.5997,-117.1688,desktop_safari
TXN002016,U00055,2024-11-02T18:03:00,197.86,FastTransfer Wire,Finance,San Diego,32.8118,-117.0317,desktop_safari
TXN002009,U00055,2024-11-02T18:03:00,240.07,QuickCash ATM,Transfer,San Diego,32.8191,-117.0768,desktop_safari
TXN002015,U00055,2024-11-02T18:09:00,248.49,FastTransfer Wire,Finance,San Diego,32.6951,-117.188,desktop_safari
TXN002012,U00055,2024-11-02T18:09:00,169.71,FastTransfer Wire,Cryptocurrency,San Diego,32.664,-117.1313,desktop_safari
TXN002014,U00055,2024-11-02T18:09:00,160.94,FastTransfer Wire,Finance,San Diego,32.6194,-117.2231,desktop_safari
TXN002011,U00055,2024-11-02T18:10:00,127.91,QuickCash ATM,Cryptocurrency,San Diego,32.6278,-117.2168,desktop_safari
TXN001039,U00043,2024-11-03T11:43:00,250.4,Delta Airlines,Travel,Houston,29.6555,-95.3196,mobile_android
TXN001094,U00067,2024-11-03T16:21:00,213.28,DoorDash,Food Delivery,Seattle,47.7439,-122.1843,desktop_chrome
TXN001987,U00022,2024-11-03T19:35:00,114.07,Amazon,E-commerce,Denver,39.6343,-104.9224,desktop_safari
TXN001672,U00026,2024-11-04T08:04:00,138.71,Spotify,Entertainment,San Francisco,37.7056,-122.3345,desktop_chrome
TXN000853,U00040,2024-11-04T16:18:00,243.01,Best Buy,Electronics,Miami,25.9028,-80.1865,mobile_android
TXN000415,U00017,2024-11-04T23:52:00,41.74,Walmart,Retail,Houston,29.8795,-95.2873,mobile_ios
TXN001573,U00077,2024-11-05T09:18:00,282.06,Apple Store,Electronics,San Antonio,29.2923,-98.3782,tablet_ios
TXN000093,U00005,2024-11-05T10:43:00,91.84,Apple Store,Electronics,Austin,30.4018,-97.7815,tablet_ios
TXN001286,U00076,2024-11-05T14:51:00,34.39,Planet Fitness,Health & Fitness,Chicago,41.9895,-87.5793,mobile_ios
TXN001342,U00006,2024-11-05T18:58:00,259.7,Venmo,Transfer,Los Angeles,34.1057,-118.3119,desktop_safari
TXN001113,U00038,2024-11-05T22:22:00,85.52,Spotify,Entertainment,New York,40.5718,-74.102,desktop_safari
TXN000745,U00046,2024-11-06T07:00:00,194.15,Marriott Hotels,Travel,Seattle,47.6076,-122.3678,tablet_ios
TXN000386,U00039,2024-11-06T08:18:00,175.57,Venmo,Transfer,New York,40.6772,-73.9094,mobile_android
TXN001177,U00061,2024-11-06T11:36:00,22.49,Apple Store,Electronics,Los Angeles,33.941,-118.2965,desktop_chrome
TXN001709,U00060,2024-11-06T14:10:00,154.06,Uber,Transportation,Tokyo,35.6927,139.6698,desktop_chrome
TXN000362,U00077,2024-11-06T16:32:00,366.01,Steam Games,Entertainment,San Antonio,29.3997,-98.4609,tablet_ios
TXN000017,U00030,2024-11-06T17:14:00,73.83,Venmo,Transfer,Phoenix,33.3554,-112.1488,mobile_android
TXN001967,U00026,2024-11-06T18:10:00,151.49,Apple Store,Electronics,San Francisco,37.9015,-122.3179,desktop_chrome
TXN001200,U00017,2024-11-06T18:30:00,53.58,Target,Retail,Houston,29.6471,-95.4968,tablet_ios
TXN000782,U00021,2024-11-06T21:06:00,14.78,Planet Fitness,Health & Fitness,San Antonio,29.3989,-98.3455,desktop_safari
TXN000940,U00030,2024-11-06T21:25:00,84.93,Venmo,Transfer,Phoenix,33.4822,-112.1996,desktop_chrome
TXN001562,U00063,2024-11-06T21:27:00,39.35,Steam Games,Entertainment,Phoenix,33.5826,-112.1761,mobile_ios
TXN001973,U00051,2024-11-06T22:31:00,151.86,DoorDash,Food Delivery,San Antonio,29.4685,-98.584,desktop_safari
TXN001789,U00066,2024-11-06T23:56:00,164.84,Starbucks,Food & Beverage,San Diego,32.6381,-117.1454,desktop_chrome
TXN000244,U00079,2024-11-07T07:19:00,74.92,Amazon,E-commerce,Los Angeles,33.938,-118.1813,mobile_android
TXN000236,U00077,2024-11-07T15:49:00,305.12,Apple Store,Electronics,San Antonio,29.2821,-98.3895,tablet_ios
TXN000881,U00078,2024-11-07T18:24:00,263.04,McDonald's,Food & Beverage,Boston,42.4947,-71.1898,mobile_android
TXN000832,U00001,2024-11-07T21:00:00,1.0,Starbucks,Food & Beverage,Seattle,47.658,-122.3582,mobile_android
TXN001005,U00065,2024-11-08T11:12:00,189.95,Apple Store,Electronics,Miami,25.8004,-80.2972,tablet_ios
TXN000233,U00002,2024-11-08T11:28:00,29.5,Netflix,Entertainment,New York,40.7795,-73.9676,tablet_ios
TXN001992,U00037,2024-11-08T18:24:00,2497.2,Starbucks,Food & Beverage,Phoenix,33.5145,-111.9433,desktop_safari
TXN001977,U00015,2024-11-08T20:51:00,300.39,DoorDash,Food Delivery,Los Angeles,33.9223,-118.1469,tablet_ios
TXN000125,U00034,2024-11-08T21:12:00,273.75,Amazon,E-commerce,San Francisco,37.7086,-122.4799,mobile_android
TXN000539,U00037,2024-11-08T23:11:00,340.19,McDonald's,Food & Beverage,Phoenix,33.5232,-112.1159,desktop_chrome
TXN001774,U00031,2024-11-09T09:05:00,33.44,Venmo,Transfer,New York,40.8001,-73.9949,tablet_ios
TXN000533,U00066,2024-11-09T11:24:00,151.8,Grubhub,Food Delivery,San Diego,32.6799,-117.0806,desktop_chrome
TXN001024,U00053,2024-11-09T15:20:00,219.35,Target,Retail,Houston,29.7982,-95.5167,desktop_safari
TXN001469,U00003,2024-11-09T21:53:00,13.16,Best Buy,Electronics,San Francisco,37.7493,-122.404,desktop_safari
TXN001818,U00011,2024-11-09T22:31:00,11.92,Steam Games,Entertainment,Denver,39.8866,-105.1117,mobile_android
TXN000451,U00049,2024-11-10T15:29:00,33.15,Venmo,Transfer,San Antonio,29.5611,-98.3831,mobile_ios
TXN001259,U00015,2024-11-10T16:08:00,177.61,Delta Airlines,Travel,Los Angeles,34.0641,-118.1086,mobile_android
TXN000080,U00001,2024-11-10T17:15:00,1.0,Anonymous Market,Unknown,Seattle,47.5124,-122.2816,mobile_android
TXN001661,U00050,2024-11-10T18:01:00,359.88,Marriott Hotels,Travel,Denver,39.6507,-104.9383,mobile_android
TXN000090,U00046,2024-11-10T19:17:00,193.93,Planet Fitness,Health & Fitness,Seattle,47.7502,-122.1977,desktop_safari
TXN000059,U00012,2024-11-10T22:24:00,75.9,Amazon,E-commerce,Miami,25.7858,-80.0555,desktop_chrome
TXN000043,U00080,2024-11-10T23:01:00,2303.05,Marriott Hotels,Travel,Houston,29.8891,-95.271,mobile_android
TXN001081,U00075,2024-11-11T10:20:00,1366.95,Grubhub,Food Delivery,Austin,30.4131,-97.6114,mobile_ios
TXN000487,U00008,2024-11-11T14:33:00,220.45,Spotify,Entertainment,Boston,42.4304,-70.9586,desktop_chrome
TXN000564,U00058,2024-11-11T17:19:00,244.58,Spotify,Entertainment,San Antonio,29.5193,-98.4297,desktop_safari
TXN001272,U00052,2024-11-11T21:33:00,185.28,Spotify,Entertainment,San Francisco,37.6426,-122.4214,mobile_android
TXN000369,U00014,2024-11-11T23:55:00,23.35,Netflix,Entertainment,Austin,30.3399,-97.7247,mobile_ios
TXN001293,U00028,2024-11-11T23:56:00,56.88,Shell,Gas Station,Phoenix,33.4131,-112.1703,mobile_android
TXN000654,U00022,2024-11-12T11:45:00,43.64,Amazon,E-commerce,Denver,39.6748,-104.8483,mobile_android
TXN001514,U00003,2024-11-12T11:46:00,1.0,Uber,Transportation,San Francisco,37.736,-122.5264,desktop_safari
TXN000304,U00019,2024-11-12T18:02:00,260.34,Walmart,Retail,Lagos,6.5665,3.4189,desktop_safari
TXN000742,U00031,2024-11-12T20:58:00,1.0,Delta Airlines,Travel,New York,40.6737,-73.9507,mobile_android
TXN001595,U00004,2024-11-13T07:54:00,43.37,Airbnb,Travel,Los Angeles,34.1862,-118.1147,desktop_chrome
TXN000012,U00049,2024-11-13T13:31:00,5.62,Apple Store,Electronics,San Antonio,29.317,-98.5053,mobile_ios
TXN000439,U00048,2024-11-13T16:31:00,137.71,Steam Games,Entertainment,Austin,30.2644,-97.5978,desktop_safari
TXN000642,U00011,2024-11-13T16:47:00,140.7,Venmo,Transfer,Denver,39.7436,-104.8673,mobile_ios
TXN001554,U00008,2024-11-13T19:05:00,215.75,Steam Games,Entertainment,Boston,42.4394,-70.9941,desktop_chrome
TXN001736,U00025,2024-11-13T21:49:00,1.0,Delta Airlines,Travel,Denver,39.8135,-105.1202,mobile_ios
TXN001957,U00040,2024-11-14T08:23:00,174.84,Airbnb,Travel,Miami,25.7887,-80.1083,desktop_chrome
TXN000781,U00021,2024-11-14T12:18:00,78.91,Airbnb,Travel,San Antonio,29.4989,-98.4435,desktop_safari
TXN001423,U00034,2024-11-14T16:01:00,202.55,Delta Airlines,Travel,San Francisco,37.7244,-122.3028,mobile_android
TXN001349,U00022,2024-11-15T17:36:00,33.63,Planet Fitness,Health & Fitness,Denver,39.7138,-104.9108,desktop_safari
TXN001803,U00003,2024-11-15T22:11:00,47.7,McDonald's,Food & Beverage,San Francisco,37.6443,-122.4891,desktop_safari
TXN000714,U00033,2024-11-15T22:29:00,312.42,Starbucks,Food & Beverage,Austin,30.3815,-97.7047,desktop_chrome
TXN001852,U00035,2024-11-16T07:54:00,3276.94,Starbucks,Food & Beverage,Boston,42.4599,-71.1596,mobile_android
TXN001376,U00052,2024-11-16T09:21:00,175.54,Walmart,Retail,San Francisco,37.7063,-122.2809,tablet_ios
TXN000545,U00060,2024-11-16T09:47:00,77.46,Spotify,Entertainment,Tokyo,35.6822,139.6641,desktop_chrome
TXN000489,U00073,2024-11-16T11:35:00,312.34,Amazon,E-commerce,San Diego,32.7331,-117.0873,desktop_safari
TXN000836,U00079,2024-11-16T15:51:00,40.75,Amazon,E-commerce,Lagos,6.5649,3.3999,mobile_android
TXN001637,U00032,2024-11-16T19:53:00,193.97,Steam Games,Entertainment,Austin,30.2257,-97.8255,desktop_chrome
TXN001802,U00006,2024-11-16T21:03:00,255.2,McDonald's,Food & Beverage,Los Angeles,33.9646,-118.2706,desktop_safari
TXN001149,U00036,2024-11-16T23:57:00,210.17,Planet Fitness,Health & Fitness,Philadelphia,40.0988,-75.0524,mobile_android
TXN000528,U00067,2024-11-18T07:12:00,213.2,Delta Airlines,Travel,Seattle,47.5881,-122.2168,mobile_ios
TXN000585,U00061,2024-11-18T08:43:00,94.57,Apple Store,Electronics,Los Angeles,34.0861,-118.1226,desktop_chrome
TXN001016,U00058,2024-11-18T09:58:00,253.69,Marriott Hotels,Travel,San Antonio,29.2944,-98.5179,desktop_safari
TXN000775,U00014,2024-11-18T19:26:00,40.49,Grubhub,Food Delivery,Lagos,6.523,3.3883,mobile_ios
TXN001856,U00023,2024-11-18T22:12:00,50.74,Grubhub,Food Delivery,San Antonio,29.4667,-98.4555,desktop_chrome
TXN001246,U00059,2024-11-18T22:43:00,189.45,Airbnb,Travel,Denver,39.8012,-105.0459,mobile_ios
TXN000398,U00065,2024-11-19T06:52:00,209.09,Apple Store,Electronics,Miami,25.7854,-80.111,tablet_ios
TXN000084,U00062,2024-11-19T11:51:00,79.46,Best Buy,Electronics,Paris,48.811,2.3221,desktop_chrome
TXN001609,U00070,2024-11-19T11:54:00,226.88,Spotify,Entertainment,San Diego,32.6076,-117.0662,mobile_android
TXN001546,U00059,2024-11-19T16:50:00,238.18,Airbnb,Travel,Denver,39.773,-105.1235,mobile_ios
TXN000404,U00067,2024-11-20T14:53:00,213.18,Netflix,Entertainment,Seattle,47.5352,-122.3188,desktop_chrome
TXN000195,U00018,2024-11-20T15:15:00,34.53,McDonald's,Food & Beverage,Austin,30.3148,-97.6785,desktop_chrome
TXN001088,U00056,2024-11-20T15:44:00,292.1,Starbucks,Food & Beverage,New York,40.8442,-73.8842,desktop_safari
TXN001536,U00026,2024-11-20T16:18:00,2314.41,Spotify,Entertainment,San Francisco,37.7313,-122.2743,desktop_chrome
TXN001083,U00017,2024-11-20T20:40:00,34.24,Target,Retail,Houston,29.6396,-95.4542,mobile_android
TXN001567,U00041,2024-11-20T21:50:00,276.34,Delta Airlines,Travel,Miami,25.7782,-80.1686,mobile_ios
TXN001690,U00057,2024-11-21T14:09:00,218.3,CVS Pharmacy,Healthcare,Miami,25.8403,-80.2829,mobile_android
TXN000928,U00014,2024-11-21T17:52:00,32.49,Netflix,Entertainment,Austin,30.1979,-97.8302,mobile_ios
TXN000224,U00059,2024-11-21T17:54:00,178.26,Airbnb,Travel,Denver,39.8279,-105.021,mobile_ios
TXN000812,U00065,2024-11-21T20:48:00,156.72,Amazon,E-commerce,Miami,25.8119,-80.2971,tablet_ios
TXN001629,U00048,2024-11-21T23:06:00,172.58,CryptoExchange Pro,Cryptocurrency,Austin,30.2593,-97.8094,desktop_safari
TXN001857,U00029,2024-11-22T14:17:00,291.9,Starbucks,Food & Beverage,Seattle,47.7249,-122.3499,desktop_safari
TXN000354,U00080,2024-11-22T15:56:00,286.01,Marriott Hotels,Travel,Houston,29.7791,-95.3234,mobile_android
TXN000939,U00001,2024-11-22T16:01:00,66.27,Target,Retail,Seattle,47.7182,-122.1912,mobile_android
TXN001740,U00005,2024-11-22T16:15:00,209.2,Netflix,Entertainment,Austin,30.2783,-97.7654,tablet_ios
